0,8,1.000000
0,12,2.506378
0,5,0.168029
1,4,1.000000
1,5,1.000000
1,12,14.916364
2,7,1.000000
2,12,-8.947511
3,12,-1.000000
3,14,1.000000
4,10,1.000000
4,5,0.168029
4,12,2.506378
5,12,-1.000000
5,15,1.000000
6,11,1.000000
6,5,0.168029
6,12,2.506378
7,6,1.000000
7,12,-5.968853
8,0,1.000000
8,3,1.000000
8,2,1.000000
8,1,1.000000
